service_item_code_id,service_type_code,service_item_code,service_item_name,service_synthetic_unit,service_calculation_unit,service_start_date,service_end_date,service_kind,service_calcinfo_1,service_calcinfo_2,service_calcinfo_3,service_calcinfo_4,service_calcinfo_5,reserve1,reserve2,reserve3,reserve4,rank,classification_support_limit_flg,synthetic_unit_input_flg
1208,55,1346,ユ型Ⅰ型医療院Ⅰ３・夜減・未,1128,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1209,55,1347,ユ型Ⅰ型医療院Ⅰ４・未,1249,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1210,55,1348,ユ型Ⅰ型医療院Ⅰ４・夜減・未,1225,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1211,55,1349,ユ型Ⅰ型医療院Ⅰ５・未,1338,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1212,55,1350,ユ型Ⅰ型医療院Ⅰ５・夜減・未,1313,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1213,55,1351,経ユ型Ⅰ型医療院Ⅰ１・未,817,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1214,55,1352,経ユ型Ⅰ型医療院Ⅰ１・夜減・未,792,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1215,55,1353,経ユ型Ⅰ型医療院Ⅰ２・未,922,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1216,55,1354,経ユ型Ⅰ型医療院Ⅰ２・夜減・未,898,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1217,55,1355,経ユ型Ⅰ型医療院Ⅰ３・未,1152,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1218,55,1356,経ユ型Ⅰ型医療院Ⅰ３・夜減・未,1128,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1219,55,1357,経ユ型Ⅰ型医療院Ⅰ４・未,1249,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1220,55,1358,経ユ型Ⅰ型医療院Ⅰ４・夜減・未,1225,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1221,55,1359,経ユ型Ⅰ型医療院Ⅰ５・未,1338,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1222,55,1360,経ユ型Ⅰ型医療院Ⅰ５・夜減・未,1313,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1223,55,1361,ユ型Ⅰ型医療院Ⅱ１・未,807,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1224,55,1362,ユ型Ⅰ型医療院Ⅱ１・夜減・未,783,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1225,55,1363,ユ型Ⅰ型医療院Ⅱ２・未,911,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1226,55,1364,ユ型Ⅰ型医療院Ⅱ２・夜減・未,887,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1227,55,1365,ユ型Ⅰ型医療院Ⅱ３・未,1138,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1228,55,1366,ユ型Ⅰ型医療院Ⅱ３・夜減・未,1114,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1229,55,1367,ユ型Ⅰ型医療院Ⅱ４・未,1233,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1230,55,1368,ユ型Ⅰ型医療院Ⅱ４・夜減・未,1209,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1231,55,1369,ユ型Ⅰ型医療院Ⅱ５・未,1320,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1232,55,1370,ユ型Ⅰ型医療院Ⅱ５・夜減・未,1296,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1233,55,1371,経ユ型Ⅰ型医療院Ⅱ１・未,807,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1234,55,1372,経ユ型Ⅰ型医療院Ⅱ１・夜減・未,783,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1235,55,1373,経ユ型Ⅰ型医療院Ⅱ２・未,911,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1236,55,1374,経ユ型Ⅰ型医療院Ⅱ２・夜減・未,887,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1237,55,1375,経ユ型Ⅰ型医療院Ⅱ３・未,1138,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1238,55,1376,経ユ型Ⅰ型医療院Ⅱ３・夜減・未,1114,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1239,55,1377,経ユ型Ⅰ型医療院Ⅱ４・未,1233,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1240,55,1378,経ユ型Ⅰ型医療院Ⅱ４・夜減・未,1209,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1241,55,1379,経ユ型Ⅰ型医療院Ⅱ５・未,1320,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1242,55,1380,経ユ型Ⅰ型医療院Ⅱ５・夜減・未,1296,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1243,55,1401,ユ型Ⅱ型医療院１,841,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1244,55,1402,ユ型Ⅱ型医療院１・夜減,816,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1245,55,1403,ユ型Ⅱ型医療院２,942,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1246,55,1404,ユ型Ⅱ型医療院２・夜減,917,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1247,55,1405,ユ型Ⅱ型医療院３,1162,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1248,55,1406,ユ型Ⅱ型医療院３・夜減,1137,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1249,55,1407,ユ型Ⅱ型医療院４,1255,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1250,55,1408,ユ型Ⅱ型医療院４・夜減,1230,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1251,55,1409,ユ型Ⅱ型医療院５,1340,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1252,55,1410,ユ型Ⅱ型医療院５・夜減,1315,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1253,55,1411,経ユ型Ⅱ型医療院１,841,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1254,55,1412,経ユ型Ⅱ型医療院１・夜減,816,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1255,55,1413,経ユ型Ⅱ型医療院２,942,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1256,55,1414,経ユ型Ⅱ型医療院２・夜減,917,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1257,55,1415,経ユ型Ⅱ型医療院３,1162,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1258,55,1416,経ユ型Ⅱ型医療院３・夜減,1137,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1259,55,1417,経ユ型Ⅱ型医療院４,1255,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1260,55,1418,経ユ型Ⅱ型医療院４・夜減,1230,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1261,55,1419,経ユ型Ⅱ型医療院５,1340,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1262,55,1420,経ユ型Ⅱ型医療院５・夜減,1315,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1263,55,1421,ユ型Ⅱ型医療院１・未,816,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1264,55,1422,ユ型Ⅱ型医療院１・夜減・未,792,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1265,55,1423,ユ型Ⅱ型医療院２・未,914,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1266,55,1424,ユ型Ⅱ型医療院２・夜減・未,889,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1267,55,1425,ユ型Ⅱ型医療院３・未,1127,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1268,55,1426,ユ型Ⅱ型医療院３・夜減・未,1103,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1269,55,1427,ユ型Ⅱ型医療院４・未,1217,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1270,55,1428,ユ型Ⅱ型医療院４・夜減・未,1193,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1271,55,1429,ユ型Ⅱ型医療院５・未,1300,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1272,55,1430,ユ型Ⅱ型医療院５・夜減・未,1276,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1273,55,1431,経ユ型Ⅱ型医療院１・未,816,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1274,55,1432,経ユ型Ⅱ型医療院１・夜減・未,792,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1275,55,1433,経ユ型Ⅱ型医療院２・未,914,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1276,55,1434,経ユ型Ⅱ型医療院２・夜減・未,889,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1277,55,1435,経ユ型Ⅱ型医療院３・未,1127,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1278,55,1436,経ユ型Ⅱ型医療院３・夜減・未,1103,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1279,55,1437,経ユ型Ⅱ型医療院４・未,1217,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1280,55,1438,経ユ型Ⅱ型医療院４・夜減・未,1193,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1281,55,1439,経ユ型Ⅱ型医療院５・未,1300,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1282,55,1440,経ユ型Ⅱ型医療院５・夜減・未,1276,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1283,55,1501,ユ型Ⅰ型特別医療院１,791,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1284,55,1502,ユ型Ⅰ型特別医療院１・夜減,766,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1285,55,1503,ユ型Ⅰ型特別医療院２,893,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1286,55,1504,ユ型Ⅰ型特別医療院２・夜減,868,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1287,55,1505,ユ型Ⅰ型特別医療院３,1115,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1288,55,1506,ユ型Ⅰ型特別医療院３・夜減,1090,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1289,55,1507,ユ型Ⅰ型特別医療院４,1209,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1290,55,1508,ユ型Ⅰ型特別医療院４・夜減,1184,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1291,55,1509,ユ型Ⅰ型特別医療院５,1292,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1292,55,1510,ユ型Ⅰ型特別医療院５・夜減,1267,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1293,55,1511,経ユ型Ⅰ型特別医療院１,791,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1294,55,1512,経ユ型Ⅰ型特別医療院１・夜減,766,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1295,55,1513,経ユ型Ⅰ型特別医療院２,893,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1296,55,1514,経ユ型Ⅰ型特別医療院２・夜減,868,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1297,55,1515,経ユ型Ⅰ型特別医療院３,1115,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1298,55,1516,経ユ型Ⅰ型特別医療院３・夜減,1090,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1299,55,1517,経ユ型Ⅰ型特別医療院４,1209,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1300,55,1518,経ユ型Ⅰ型特別医療院４・夜減,1184,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1301,55,1519,経ユ型Ⅰ型特別医療院５,1292,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1302,55,1520,経ユ型Ⅰ型特別医療院５・夜減,1267,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1303,55,1521,ユ型Ⅱ型特別医療院１,800,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1304,55,1522,ユ型Ⅱ型特別医療院１・夜減,775,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1305,55,1523,ユ型Ⅱ型特別医療院２,896,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1306,55,1524,ユ型Ⅱ型特別医療院２・夜減,871,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1307,55,1525,ユ型Ⅱ型特別医療院３,1104,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1308,55,1526,ユ型Ⅱ型特別医療院３・夜減,1079,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1309,55,1527,ユ型Ⅱ型特別医療院４,1194,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1310,55,1528,ユ型Ⅱ型特別医療院４・夜減,1169,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1311,55,1529,ユ型Ⅱ型特別医療院５,1272,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1312,55,1530,ユ型Ⅱ型特別医療院５・夜減,1247,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1313,55,1531,経ユ型Ⅱ型特別医療院１,800,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1314,55,1532,経ユ型Ⅱ型特別医療院１・夜減,775,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1315,55,1533,経ユ型Ⅱ型特別医療院２,896,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1316,55,1534,経ユ型Ⅱ型特別医療院２・夜減,871,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1317,55,1535,経ユ型Ⅱ型特別医療院３,1104,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1318,55,1536,経ユ型Ⅱ型特別医療院３・夜減,1079,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1319,55,1537,経ユ型Ⅱ型特別医療院４,1194,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1320,55,1538,経ユ型Ⅱ型特別医療院４・夜減,1169,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1321,55,1539,経ユ型Ⅱ型特別医療院５,1272,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1322,55,1540,経ユ型Ⅱ型特別医療院５・夜減,1247,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1323,55,1541,ユ型Ⅰ型特別医療院１・未,767,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1324,55,1542,ユ型Ⅰ型特別医療院１・夜減・未,743,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1325,55,1543,ユ型Ⅰ型特別医療院２・未,866,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1326,55,1544,ユ型Ⅰ型特別医療院２・夜減・未,842,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1327,55,1545,ユ型Ⅰ型特別医療院３・未,1082,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1328,55,1546,ユ型Ⅰ型特別医療院３・夜減・未,1057,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1329,55,1547,ユ型Ⅰ型特別医療院４・未,1173,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1330,55,1548,ユ型Ⅰ型特別医療院４・夜減・未,1148,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1331,55,1549,ユ型Ⅰ型特別医療院５・未,1253,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1332,55,1550,ユ型Ⅰ型特別医療院５・夜減・未,1229,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1333,55,1551,経ユ型Ⅰ型特別医療院１・未,767,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1334,55,1552,経ユ型Ⅰ型特別医療院１・夜減・未,743,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1335,55,1553,経ユ型Ⅰ型特別医療院２・未,866,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1336,55,1554,経ユ型Ⅰ型特別医療院２・夜減・未,842,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1337,55,1555,経ユ型Ⅰ型特別医療院３・未,1082,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1338,55,1556,経ユ型Ⅰ型特別医療院３・夜減・未,1057,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1339,55,1557,経ユ型Ⅰ型特別医療院４・未,1173,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1340,55,1558,経ユ型Ⅰ型特別医療院４・夜減・未,1148,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1341,55,1559,経ユ型Ⅰ型特別医療院５・未,1253,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1342,55,1560,経ユ型Ⅰ型特別医療院５・夜減・未,1229,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1343,55,1561,ユ型Ⅱ型特別医療院１・未,776,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1344,55,1562,ユ型Ⅱ型特別医療院１・夜減・未,752,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1345,55,1563,ユ型Ⅱ型特別医療院２・未,869,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1346,55,1564,ユ型Ⅱ型特別医療院２・夜減・未,845,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1347,55,1565,ユ型Ⅱ型特別医療院３・未,1071,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1348,55,1566,ユ型Ⅱ型特別医療院３・夜減・未,1047,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1349,55,1567,ユ型Ⅱ型特別医療院４・未,1158,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1350,55,1568,ユ型Ⅱ型特別医療院４・夜減・未,1134,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1351,55,1569,ユ型Ⅱ型特別医療院５・未,1234,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1352,55,1570,ユ型Ⅱ型特別医療院５・夜減・未,1210,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1353,55,1571,経ユ型Ⅱ型特別医療院１・未,776,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1354,55,1572,経ユ型Ⅱ型特別医療院１・夜減・未,752,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1355,55,1573,経ユ型Ⅱ型特別医療院２・未,869,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1356,55,1574,経ユ型Ⅱ型特別医療院２・夜減・未,845,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1357,55,1575,経ユ型Ⅱ型特別医療院３・未,1071,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1358,55,1576,経ユ型Ⅱ型特別医療院３・夜減・未,1047,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1359,55,1577,経ユ型Ⅱ型特別医療院４・未,1158,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1360,55,1578,経ユ型Ⅱ型特別医療院４・夜減・未,1134,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1361,55,1579,経ユ型Ⅱ型特別医療院５・未,1234,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1362,55,1580,経ユ型Ⅱ型特別医療院５・夜減・未,1210,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1363,55,3001,Ⅰ型医療院Ⅰⅰ１・定超,500,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1364,55,3002,Ⅰ型医療院Ⅰⅰ１・夜減・定超,482,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1365,55,3003,Ⅰ型医療院Ⅰⅰ２・定超,577,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1366,55,3004,Ⅰ型医療院Ⅰⅰ２・夜減・定超,559,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1367,55,3005,Ⅰ型医療院Ⅰⅰ３・定超,742,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1368,55,3006,Ⅰ型医療院Ⅰⅰ３・夜減・定超,725,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1369,55,3007,Ⅰ型医療院Ⅰⅰ４・定超,813,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1370,55,3008,Ⅰ型医療院Ⅰⅰ４・夜減・定超,795,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1371,55,3009,Ⅰ型医療院Ⅰⅰ５・定超,876,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1372,55,3010,Ⅰ型医療院Ⅰⅰ５・夜減・定超,858,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1373,55,3011,Ⅰ型医療院Ⅰⅱ１・定超,578,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1374,55,3012,Ⅰ型医療院Ⅰⅱ１・夜減・定超,560,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1375,55,3013,Ⅰ型医療院Ⅰⅱ２・定超,654,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1376,55,3014,Ⅰ型医療院Ⅰⅱ２・夜減・定超,636,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1377,55,3015,Ⅰ型医療院Ⅰⅱ３・定超,820,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1378,55,3016,Ⅰ型医療院Ⅰⅱ３・夜減・定超,802,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1379,55,3017,Ⅰ型医療院Ⅰⅱ４・定超,890,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1380,55,3018,Ⅰ型医療院Ⅰⅱ４・夜減・定超,872,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1381,55,3019,Ⅰ型医療院Ⅰⅱ５・定超,953,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1382,55,3020,Ⅰ型医療院Ⅰⅱ５・夜減・定超,936,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1383,55,3021,Ⅰ型医療院Ⅱⅰ１・定超,493,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1384,55,3022,Ⅰ型医療院Ⅱⅰ１・夜減・定超,475,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1385,55,3023,Ⅰ型医療院Ⅱⅰ２・定超,568,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1386,55,3024,Ⅰ型医療院Ⅱⅰ２・夜減・定超,551,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1387,55,3025,Ⅰ型医療院Ⅱⅰ３・定超,732,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1388,55,3026,Ⅰ型医療院Ⅱⅰ３・夜減・定超,714,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1389,55,3027,Ⅰ型医療院Ⅱⅰ４・定超,801,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1390,55,3028,Ⅰ型医療院Ⅱⅰ４・夜減・定超,783,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1391,55,3029,Ⅰ型医療院Ⅱⅰ５・定超,863,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1392,55,3030,Ⅰ型医療院Ⅱⅰ５・夜減・定超,846,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1393,55,3031,Ⅰ型医療院Ⅱⅱ１・定超,569,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1394,55,3032,Ⅰ型医療院Ⅱⅱ１・夜減・定超,552,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1395,55,3033,Ⅰ型医療院Ⅱⅱ２・定超,645,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1396,55,3034,Ⅰ型医療院Ⅱⅱ２・夜減・定超,627,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1397,55,3035,Ⅰ型医療院Ⅱⅱ３・定超,808,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1398,55,3036,Ⅰ型医療院Ⅱⅱ３・夜減・定超,790,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1399,55,3037,Ⅰ型医療院Ⅱⅱ４・定超,876,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1400,55,3038,Ⅰ型医療院Ⅱⅱ４・夜減・定超,859,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1401,55,3039,Ⅰ型医療院Ⅱⅱ５・定超,939,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1402,55,3040,Ⅰ型医療院Ⅱⅱ５・夜減・定超,922,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1403,55,3041,Ⅰ型医療院Ⅲⅰ１・定超,482,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1404,55,3042,Ⅰ型医療院Ⅲⅰ１・夜減・定超,464,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1405,55,3043,Ⅰ型医療院Ⅲⅰ２・定超,557,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1406,55,3044,Ⅰ型医療院Ⅲⅰ２・夜減・定超,540,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1407,55,3045,Ⅰ型医療院Ⅲⅰ３・定超,720,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1408,55,3046,Ⅰ型医療院Ⅲⅰ３・夜減・定超,703,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1409,55,3047,Ⅰ型医療院Ⅲⅰ４・定超,789,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1410,55,3048,Ⅰ型医療院Ⅲⅰ４・夜減・定超,771,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1411,55,3049,Ⅰ型医療院Ⅲⅰ５・定超,852,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1412,55,3050,Ⅰ型医療院Ⅲⅰ５・夜減・定超,834,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1413,55,3051,Ⅰ型医療院Ⅲⅱ１・定超,558,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
1414,55,3052,Ⅰ型医療院Ⅲⅱ１・夜減・定超,540,1,2021/04/01,9999/12/01,1,,,,,,,,,,1,1,0
